sample,format,dataset,task,trans,feature,label,batch,l_pre,l_mp,l_post,stage,bn,act,drop,agg,optim,lr,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
drop,PyG,AmazonComputers,node,True,,,32,1,8,2,skipconcat,True,relu,0.0,max,sgd,0.1,199,0.0295,0.0043,165624.0,0.2369,0.0362,0.9969,0.0013,,,,,,,,
drop,PyG,AmazonComputers,node,True,,,32,1,8,2,skipconcat,True,relu,0.3,max,sgd,0.1,199,0.2763,0.0036,165624.0,0.1671,0.0296,0.9092,0.0013,,,,,,,,
drop,PyG,AmazonComputers,node,True,,,32,1,8,2,skipconcat,True,relu,0.6,max,sgd,0.1,199,0.5399,0.0042,165624.0,0.2144,0.0512,0.8172,0.0023,,,,,,,,
drop,PyG,AmazonComputers,node,True,,,32,2,2,1,skipsum,False,relu,0.0,add,adam,0.01,99,1.6533,0.1477,296320.0,0.1092,0.0068,0.4523,0.0608,,,,,,,,
drop,PyG,AmazonComputers,node,True,,,32,2,2,1,skipsum,False,relu,0.3,add,adam,0.01,99,1.6003,0.1021,296320.0,0.126,0.0103,0.4414,0.0483,,,,,,,,
drop,PyG,AmazonComputers,node,True,,,32,2,2,1,skipsum,False,relu,0.6,add,adam,0.01,99,1.5609,0.0302,296320.0,0.0937,0.0178,0.4655,0.0027,,,,,,,,
drop,PyG,AmazonComputers,node,True,,,64,1,2,1,skipsum,True,prelu,0.0,mean,sgd,0.01,99,1.4648,0.0211,331531.0,0.1508,0.0172,0.6855,0.0089,,,,,,,,
drop,PyG,AmazonComputers,node,True,,,64,1,2,1,skipsum,True,prelu,0.3,mean,sgd,0.01,99,1.6197,0.0199,331531.0,0.2733,0.0103,0.5431,0.0344,,,,,,,,
drop,PyG,AmazonComputers,node,True,,,64,1,2,1,skipsum,True,prelu,0.6,mean,sgd,0.01,99,1.8196,0.0182,331531.0,0.1932,0.0147,0.384,0.006,,,,,,,,
drop,PyG,AmazonComputers,node,True,,,64,3,8,2,stack,True,prelu,0.0,max,sgd,0.01,399,0.0848,0.0026,218011.0,0.204,0.0135,0.9826,0.0007,,,,,,,,
drop,PyG,AmazonComputers,node,True,,,64,3,8,2,stack,True,prelu,0.3,max,sgd,0.01,399,1.1087,0.0201,218011.0,0.2081,0.031,0.6195,0.0044,,,,,,,,
drop,PyG,AmazonComputers,node,True,,,64,3,8,2,stack,True,prelu,0.6,max,sgd,0.01,399,1.6753,0.0277,218011.0,0.2274,0.0174,0.4179,0.0087,,,,,,,,
drop,PyG,AmazonPhoto,node,True,,,32,1,6,2,skipconcat,True,relu,0.0,mean,adam,0.1,399,0.0021,0.0002,172004.0,0.0763,0.0115,1.0,0.0,,,,,,,,
drop,PyG,AmazonPhoto,node,True,,,32,1,6,2,skipconcat,True,relu,0.3,mean,adam,0.1,399,0.011,0.0045,172004.0,0.0923,0.0163,0.9977,0.0015,,,,,,,,
drop,PyG,AmazonPhoto,node,True,,,32,1,6,2,skipconcat,True,relu,0.6,mean,adam,0.1,399,0.0704,0.009,172004.0,0.0563,0.0157,0.9827,0.0028,,,,,,,,
drop,PyG,AmazonPhoto,node,True,,,32,1,8,3,skipsum,True,swish,0.0,mean,adam,0.001,99,0.1256,0.0045,221383.0,0.1372,0.0056,0.9636,0.002,,,,,,,,
drop,PyG,AmazonPhoto,node,True,,,32,1,8,3,skipsum,True,swish,0.3,mean,adam,0.001,99,0.2669,0.0021,221383.0,0.0948,0.0361,0.9252,0.0018,,,,,,,,
drop,PyG,AmazonPhoto,node,True,,,32,1,8,3,skipsum,True,swish,0.6,mean,adam,0.001,99,0.5339,0.0108,221383.0,0.0673,0.0045,0.847,0.0047,,,,,,,,
drop,PyG,AmazonPhoto,node,True,,,32,3,4,1,skipconcat,True,relu,0.0,mean,adam,0.01,99,0.063,0.0012,216203.0,0.095,0.0008,0.998,0.0001,,,,,,,,
drop,PyG,AmazonPhoto,node,True,,,32,3,4,1,skipconcat,True,relu,0.3,mean,adam,0.01,99,0.1101,0.0023,216203.0,0.0617,0.0115,0.9908,0.0012,,,,,,,,
drop,PyG,AmazonPhoto,node,True,,,32,3,4,1,skipconcat,True,relu,0.6,mean,adam,0.01,99,0.2364,0.0062,216203.0,0.0576,0.0111,0.97,0.001,,,,,,,,
drop,PyG,CiteSeer,node,True,,,32,3,8,1,stack,False,prelu,0.0,mean,sgd,0.001,99,1.8574,0.0448,560057.0,0.1214,0.024,0.1999,0.0174,,,,,,,,
drop,PyG,CiteSeer,node,True,,,32,3,8,1,stack,False,prelu,0.3,mean,sgd,0.001,99,1.8586,0.0262,560057.0,0.092,0.0009,0.2078,0.0065,,,,,,,,
drop,PyG,CiteSeer,node,True,,,32,3,8,1,stack,False,prelu,0.6,mean,sgd,0.001,99,1.833,0.0106,560057.0,0.175,0.0516,0.2126,0.0024,,,,,,,,
drop,PyG,CiteSeer,node,True,,,64,3,2,2,skipconcat,True,swish,0.0,mean,sgd,0.1,99,0.0076,0.0004,494221.0,0.0937,0.0117,0.9997,0.0002,,,,,,,,
drop,PyG,CiteSeer,node,True,,,64,3,2,2,skipconcat,True,swish,0.3,mean,sgd,0.1,99,0.302,0.0213,494221.0,0.0464,0.001,0.8965,0.0082,,,,,,,,
drop,PyG,CiteSeer,node,True,,,64,3,2,2,skipconcat,True,swish,0.6,mean,sgd,0.1,99,1.1045,0.0344,494221.0,0.0847,0.0039,0.6072,0.0148,,,,,,,,
drop,PyG,CoauthorCS,node,True,,,32,2,4,3,stack,True,relu,0.0,max,adam,0.01,399,0.0029,0.0002,1067930.0,0.9255,0.0729,0.9993,0.0001,,,,,,,,
drop,PyG,CoauthorCS,node,True,,,32,2,4,3,stack,True,relu,0.3,max,adam,0.01,399,0.0557,0.0042,1067930.0,0.9323,0.0753,0.983,0.0014,,,,,,,,
drop,PyG,CoauthorCS,node,True,,,32,2,4,3,stack,True,relu,0.6,max,adam,0.01,399,0.3926,0.0097,1067930.0,1.0041,0.1214,0.8822,0.0035,,,,,,,,
drop,PyG,CoauthorCS,node,True,,,32,3,8,3,stack,True,swish,0.0,add,adam,0.01,399,0.256,0.0179,851145.0,1.2061,0.1824,0.9225,0.0061,,,,,,,,
drop,PyG,CoauthorCS,node,True,,,32,3,8,3,stack,True,swish,0.3,add,adam,0.01,399,0.3715,0.0067,851145.0,1.0182,0.2152,0.8919,0.0014,,,,,,,,
drop,PyG,CoauthorCS,node,True,,,32,3,8,3,stack,True,swish,0.6,add,adam,0.01,399,0.5852,0.0125,851145.0,0.9116,0.048,0.8411,0.0059,,,,,,,,
drop,PyG,CoauthorCS,node,True,,,64,2,2,2,skipsum,True,relu,0.0,max,sgd,0.001,199,0.5843,0.0233,1367289.0,0.9903,0.0118,0.8638,0.0081,,,,,,,,
drop,PyG,CoauthorCS,node,True,,,64,2,2,2,skipsum,True,relu,0.3,max,sgd,0.001,199,1.7255,0.0651,1367289.0,0.8798,0.0321,0.502,0.0182,,,,,,,,
drop,PyG,CoauthorCS,node,True,,,64,2,2,2,skipsum,True,relu,0.6,max,sgd,0.001,199,3.2881,0.0323,1367289.0,0.9824,0.049,0.1794,0.0064,,,,,,,,
drop,PyG,CoauthorCS,node,True,,,64,3,8,2,stack,False,swish,0.0,add,sgd,0.1,399,1.3232,0.7687,884635.0,0.8418,0.0314,0.592,0.2593,,,,,,,,
drop,PyG,CoauthorCS,node,True,,,64,3,8,2,stack,False,swish,0.3,add,sgd,0.1,399,0.905,0.0547,884635.0,1.046,0.2092,0.7433,0.0245,,,,,,,,
drop,PyG,CoauthorCS,node,True,,,64,3,8,2,stack,False,swish,0.6,add,sgd,0.1,399,1.3756,0.0528,884635.0,0.9066,0.083,0.5252,0.0217,,,,,,,,
drop,PyG,CoauthorPhysics,node,True,,,16,3,6,3,skipconcat,False,relu,0.0,mean,sgd,0.1,199,0.0437,0.0039,427963.0,2.2307,0.2214,0.9877,0.001,,,,,,,,
drop,PyG,CoauthorPhysics,node,True,,,16,3,6,3,skipconcat,False,relu,0.3,mean,sgd,0.1,199,0.1466,0.017,427963.0,2.4272,0.2933,0.9596,0.0037,,,,,,,,
drop,PyG,CoauthorPhysics,node,True,,,16,3,6,3,skipconcat,False,relu,0.6,mean,sgd,0.1,199,0.742,0.0129,427963.0,1.8411,0.2398,0.69,0.0163,,,,,,,,
drop,PyG,Cora,node,True,,,16,2,4,2,skipconcat,True,relu,0.0,add,sgd,0.1,399,0.0015,0.0,224853.0,0.0534,0.0148,1.0,0.0,,,,,,,,
drop,PyG,Cora,node,True,,,16,2,4,2,skipconcat,True,relu,0.3,add,sgd,0.1,399,0.0202,0.0047,224853.0,0.0267,0.004,0.9938,0.0022,,,,,,,,
drop,PyG,Cora,node,True,,,16,2,4,2,skipconcat,True,relu,0.6,add,sgd,0.1,399,0.1661,0.0158,224853.0,0.0476,0.009,0.9501,0.0047,,,,,,,,
drop,PyG,Cora,node,True,,,16,2,4,3,stack,True,relu,0.0,add,sgd,0.001,199,0.6577,0.0198,330862.0,0.039,0.0036,0.8032,0.0083,,,,,,,,
drop,PyG,Cora,node,True,,,16,2,4,3,stack,True,relu,0.3,add,sgd,0.001,199,1.9531,0.0233,330862.0,0.0289,0.0036,0.3041,0.0151,,,,,,,,
drop,PyG,Cora,node,True,,,16,2,4,3,stack,True,relu,0.6,add,sgd,0.001,199,2.7561,0.0482,330862.0,0.034,0.0024,0.2003,0.01,,,,,,,,
drop,PyG,TU_COX2,graph,False,,,64,1,8,1,stack,False,relu,0.0,max,adam,0.01,99,0.5189,0.0047,138934.0,0.0343,0.0042,0.7837,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.5654,0.0082
drop,PyG,TU_COX2,graph,False,,,64,1,8,1,stack,False,relu,0.3,max,adam,0.01,99,0.521,0.0061,138934.0,0.0383,0.0028,0.7837,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.5359,0.0274
drop,PyG,TU_COX2,graph,False,,,64,1,8,1,stack,False,relu,0.6,max,adam,0.01,99,0.5214,0.0081,138934.0,0.0326,0.0021,0.7837,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.5383,0.0425
drop,PyG,TU_COX2,graph,False,,,64,3,8,3,skipsum,False,swish,0.0,mean,adam,0.1,199,0.5206,0.0031,137446.0,0.032,0.0064,0.7837,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.4713,0.0675
drop,PyG,TU_COX2,graph,False,,,64,3,8,3,skipsum,False,swish,0.3,mean,adam,0.1,199,0.5226,0.0035,137446.0,0.0325,0.0018,0.7837,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.4836,0.0249
drop,PyG,TU_COX2,graph,False,,,64,3,8,3,skipsum,False,swish,0.6,mean,adam,0.1,199,0.5297,0.0081,137446.0,0.043,0.0075,0.7837,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.0302
drop,PyG,TU_DD,graph,False,,,16,2,2,2,skipconcat,False,relu,0.0,mean,adam,0.001,99,0.3138,0.0371,142613.0,0.0155,0.0009,0.8744,0.0174,0.8344,0.0198,0.8641,0.0236,0.849,0.0216,0.9434,0.0173
drop,PyG,TU_DD,graph,False,,,16,2,2,2,skipconcat,False,relu,0.3,mean,adam,0.001,99,0.4888,0.0035,142613.0,0.0368,0.0027,0.775,0.004,0.7486,0.0066,0.6774,0.0147,0.7111,0.0074,0.845,0.0033
drop,PyG,TU_DD,graph,False,,,16,2,2,2,skipconcat,False,relu,0.6,mean,adam,0.001,99,0.5421,0.0159,142613.0,0.0226,0.0023,0.7395,0.0095,0.6836,0.0095,0.6765,0.0141,0.68,0.0114,0.8031,0.0143
drop,PyG,TU_DD,graph,False,,,32,1,2,1,skipsum,False,relu,0.0,max,adam,0.001,399,0.0068,0.0014,156000.0,0.0348,0.0028,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
drop,PyG,TU_DD,graph,False,,,32,1,2,1,skipsum,False,relu,0.3,max,adam,0.001,399,0.218,0.0189,156000.0,0.0242,0.0033,0.9172,0.0119,0.9067,0.0158,0.8893,0.0152,0.8978,0.0144,0.9738,0.0057
drop,PyG,TU_DD,graph,False,,,32,1,2,1,skipsum,False,relu,0.6,max,adam,0.001,399,0.4318,0.0061,156000.0,0.023,0.0077,0.8181,0.0013,0.7924,0.001,0.7526,0.0064,0.7719,0.0038,0.8825,0.0016
drop,PyG,TU_DD,graph,False,,,64,2,4,1,stack,True,swish,0.0,mean,adam,0.1,99,0.4127,0.0075,147745.0,0.1047,0.0062,0.8266,0.0123,0.7799,0.016,0.8027,0.017,0.7911,0.0154,0.8947,0.0037
drop,PyG,TU_DD,graph,False,,,64,2,4,1,stack,True,swish,0.3,mean,adam,0.1,99,0.4598,0.0181,147745.0,0.0747,0.0052,0.7986,0.0049,0.7465,0.0081,0.769,0.0078,0.7575,0.0058,0.8672,0.0107
drop,PyG,TU_DD,graph,False,,,64,2,4,1,stack,True,swish,0.6,mean,adam,0.1,99,0.4789,0.0048,147745.0,0.0694,0.0115,0.7802,0.0077,0.7283,0.012,0.7388,0.0052,0.7334,0.0066,0.8533,0.0036
drop,PyG,TU_ENZYMES,graph,False,,,64,2,8,3,skipconcat,False,swish,0.0,mean,adam,0.001,99,1.3136,0.0327,136740.0,0.0324,0.0031,0.4934,0.0114,,,,,,,,
drop,PyG,TU_ENZYMES,graph,False,,,64,2,8,3,skipconcat,False,swish,0.3,mean,adam,0.001,99,1.5852,0.0145,136740.0,0.0639,0.0009,0.3354,0.0157,,,,,,,,
drop,PyG,TU_ENZYMES,graph,False,,,64,2,8,3,skipconcat,False,swish,0.6,mean,adam,0.001,99,1.7541,0.0057,136740.0,0.0259,0.0016,0.2089,0.0055,,,,,,,,
drop,PyG,TU_ENZYMES,graph,False,,,64,3,2,2,stack,False,relu,0.0,add,sgd,0.001,399,1.3915,0.0185,135296.0,0.0196,0.0019,0.4521,0.0169,,,,,,,,
drop,PyG,TU_ENZYMES,graph,False,,,64,3,2,2,stack,False,relu,0.3,add,sgd,0.001,399,1.6405,0.0139,135296.0,0.0154,0.0003,0.3131,0.0366,,,,,,,,
drop,PyG,TU_ENZYMES,graph,False,,,64,3,2,2,stack,False,relu,0.6,add,sgd,0.001,399,1.7858,0.0015,135296.0,0.0349,0.0017,0.1768,0.0109,,,,,,,,
drop,PyG,TU_IMDB,graph,False,,,32,2,8,3,skipsum,True,swish,0.0,mean,adam,0.001,199,1.0781,0.0029,133746.0,0.0406,0.0039,0.4214,0.0129,,,,,,,,
drop,PyG,TU_IMDB,graph,False,,,32,2,8,3,skipsum,True,swish,0.3,mean,adam,0.001,199,1.0587,0.0077,133746.0,0.0263,0.0016,0.4258,0.0123,,,,,,,,
drop,PyG,TU_IMDB,graph,False,,,32,2,8,3,skipsum,True,swish,0.6,mean,adam,0.001,199,1.0624,0.0042,133746.0,0.0509,0.0025,0.4261,0.0061,,,,,,,,
drop,PyG,TU_IMDB,graph,False,,,32,3,4,1,stack,False,prelu,0.0,add,adam,0.01,199,1.0049,0.0106,134849.0,0.0509,0.0037,0.495,0.0092,,,,,,,,
drop,PyG,TU_IMDB,graph,False,,,32,3,4,1,stack,False,prelu,0.3,add,adam,0.01,199,1.0372,0.0045,134849.0,0.0142,0.0015,0.4636,0.0079,,,,,,,,
drop,PyG,TU_IMDB,graph,False,,,32,3,4,1,stack,False,prelu,0.6,add,adam,0.01,199,1.0849,0.0051,134849.0,0.0142,0.0022,0.3969,0.0167,,,,,,,,
drop,PyG,TU_IMDB,graph,False,,,64,1,6,2,skipsum,True,relu,0.0,max,sgd,0.01,199,1.0918,0.0015,134126.0,0.0378,0.0015,0.3753,0.0027,,,,,,,,
drop,PyG,TU_IMDB,graph,False,,,64,1,6,2,skipsum,True,relu,0.3,max,sgd,0.01,199,1.0538,0.0029,134126.0,0.0346,0.0013,0.4464,0.0062,,,,,,,,
drop,PyG,TU_IMDB,graph,False,,,64,1,6,2,skipsum,True,relu,0.6,max,sgd,0.01,199,1.0682,0.0064,134126.0,0.0222,0.0023,0.4158,0.017,,,,,,,,
drop,PyG,TU_IMDB,graph,False,,,64,3,2,1,skipconcat,False,relu,0.0,mean,adam,0.001,399,1.0964,0.0003,135293.0,0.0142,0.0006,0.35,0.0103,,,,,,,,
drop,PyG,TU_IMDB,graph,False,,,64,3,2,1,skipconcat,False,relu,0.3,mean,adam,0.001,399,1.0838,0.0023,135293.0,0.0333,0.0008,0.3922,0.0099,,,,,,,,
drop,PyG,TU_IMDB,graph,False,,,64,3,2,1,skipconcat,False,relu,0.6,mean,adam,0.001,399,1.0787,0.0021,135293.0,0.0319,0.0007,0.4061,0.0174,,,,,,,,
drop,PyG,TU_PROTEINS,graph,False,,,16,1,8,1,skipconcat,False,prelu,0.0,mean,adam,0.01,199,0.5252,0.0066,135239.0,0.0737,0.004,0.7553,0.0075,0.6966,0.0085,0.6753,0.0151,0.6857,0.0118,0.8109,0.0053
drop,PyG,TU_PROTEINS,graph,False,,,16,1,8,1,skipconcat,False,prelu,0.3,mean,adam,0.01,199,0.5338,0.0036,135239.0,0.0176,0.0012,0.7439,0.0056,0.6811,0.0084,0.6628,0.0083,0.6718,0.0083,0.8031,0.0044
drop,PyG,TU_PROTEINS,graph,False,,,16,1,8,1,skipconcat,False,prelu,0.6,mean,adam,0.01,199,0.5424,0.0034,135239.0,0.0163,0.0012,0.7454,0.0129,0.6876,0.0189,0.6532,0.0155,0.6699,0.0169,0.7987,0.0048
drop,PyG,TU_PROTEINS,graph,False,,,32,2,4,3,skipconcat,True,relu,0.0,max,adam,0.01,399,0.4738,0.0231,136630.0,0.018,0.0022,0.7674,0.015,0.711,0.012,0.6934,0.0483,0.7014,0.0276,0.8425,0.0174
drop,PyG,TU_PROTEINS,graph,False,,,32,2,4,3,skipconcat,True,relu,0.3,max,adam,0.01,399,0.4983,0.0076,136630.0,0.0171,0.0015,0.7568,0.0073,0.7094,0.0112,0.6522,0.0213,0.6794,0.0136,0.8259,0.0044
drop,PyG,TU_PROTEINS,graph,False,,,32,2,4,3,skipconcat,True,relu,0.6,max,adam,0.01,399,0.5271,0.0025,136630.0,0.0216,0.0005,0.7481,0.0062,0.699,0.016,0.6389,0.0103,0.6673,0.0051,0.8024,0.0023
drop,PyG,TU_PROTEINS,graph,False,,,32,3,2,2,stack,False,prelu,0.0,add,adam,0.01,399,0.4815,0.0268,134477.0,0.0133,0.0007,0.7792,0.0126,0.747,0.0216,0.6686,0.0082,0.7056,0.0137,0.8397,0.0122
drop,PyG,TU_PROTEINS,graph,False,,,32,3,2,2,stack,False,prelu,0.3,add,adam,0.01,399,0.5065,0.007,134477.0,0.0145,0.0012,0.7595,0.0014,0.7552,0.0168,0.5814,0.0277,0.6562,0.0109,0.8187,0.0052
drop,PyG,TU_PROTEINS,graph,False,,,32,3,2,2,stack,False,prelu,0.6,add,adam,0.01,399,0.5387,0.0012,134477.0,0.0161,0.0008,0.7398,0.0028,0.7223,0.0011,0.5555,0.0104,0.628,0.007,0.7964,0.0012
drop,PyG,TU_PROTEINS,graph,False,,,32,3,4,1,skipsum,True,relu,0.0,mean,adam,0.1,199,0.5489,0.0336,134089.0,0.0135,0.0002,0.747,0.0215,0.6896,0.0231,0.6533,0.0422,0.6708,0.033,0.7924,0.0263
drop,PyG,TU_PROTEINS,graph,False,,,32,3,4,1,skipsum,True,relu,0.3,mean,adam,0.1,199,0.5617,0.0014,134089.0,0.0391,0.0022,0.7288,0.0093,0.6661,0.0162,0.6312,0.0014,0.6481,0.007,0.7805,0.0012
drop,PyG,TU_PROTEINS,graph,False,,,32,3,4,1,skipsum,True,relu,0.6,mean,adam,0.1,199,0.5737,0.0047,134089.0,0.035,0.003,0.7276,0.0112,0.6656,0.0109,0.6256,0.0244,0.6448,0.0171,0.7713,0.0069
drop,PyG,TU_PROTEINS,graph,False,,,64,2,4,2,stack,False,swish,0.0,add,sgd,0.01,199,0.5285,0.025,134846.0,0.0299,0.0023,0.7413,0.0184,0.7278,0.0112,0.5535,0.0809,0.6254,0.0487,0.7891,0.0267
drop,PyG,TU_PROTEINS,graph,False,,,64,2,4,2,stack,False,swish,0.3,add,sgd,0.01,199,0.5337,0.0304,134846.0,0.0167,0.0019,0.7383,0.0212,0.7266,0.0105,0.5401,0.0702,0.6176,0.0486,0.7888,0.031
drop,PyG,TU_PROTEINS,graph,False,,,64,2,4,2,stack,False,swish,0.6,add,sgd,0.01,199,0.5307,0.023,134846.0,0.0175,0.0025,0.7462,0.0174,0.7188,0.0015,0.5878,0.0743,0.6442,0.0476,0.7939,0.029
drop,nx,scalefree,graph,True,node_clustering_coefficient,graph_path_len,16,2,4,2,skipconcat,True,swish,0.0,max,adam,0.01,99,0.0163,0.0062,137499.0,0.0522,0.0008,0.9967,0.0023,,,,,,,,
drop,nx,scalefree,graph,True,node_clustering_coefficient,graph_path_len,16,2,4,2,skipconcat,True,swish,0.3,max,adam,0.01,99,0.2823,0.0089,137499.0,0.0172,0.0029,0.8873,0.0145,,,,,,,,
drop,nx,scalefree,graph,True,node_clustering_coefficient,graph_path_len,16,2,4,2,skipconcat,True,swish,0.6,max,adam,0.01,99,0.5189,0.0299,137499.0,0.0536,0.0023,0.768,0.0231,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,16,1,4,1,stack,True,prelu,0.0,max,sgd,0.001,99,,,134286.0,0.0136,0.0013,0.1896,0.0101,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,16,1,4,1,stack,True,prelu,0.3,max,sgd,0.001,99,0.6383,0.0593,134286.0,0.0138,0.0009,0.7337,0.0167,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,16,1,4,1,stack,True,prelu,0.6,max,sgd,0.001,99,0.7933,0.1028,134286.0,0.0144,0.0041,0.652,0.0418,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,32,1,2,1,skipconcat,True,prelu,0.0,mean,adam,0.1,99,4.016,1.7472,136454.0,0.0145,0.0014,0.3611,0.0856,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,32,1,2,1,skipconcat,True,prelu,0.3,mean,adam,0.1,99,0.6801,0.0176,136454.0,0.052,0.0018,0.6977,0.0092,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,32,1,2,1,skipconcat,True,prelu,0.6,mean,adam,0.1,99,0.6608,0.0428,136454.0,0.0541,0.0028,0.7157,0.0349,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,32,1,8,1,skipsum,False,relu,0.0,mean,sgd,0.1,199,1.611,0.0008,134277.0,0.0354,0.001,0.2075,0.0061,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,32,1,8,1,skipsum,False,relu,0.3,mean,sgd,0.1,199,4.0221,1.336,134277.0,0.0378,0.0007,0.2663,0.0761,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,32,1,8,1,skipsum,False,relu,0.6,mean,sgd,0.1,199,1.7589,0.0634,134277.0,0.0194,0.0057,0.4902,0.016,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,32,3,4,2,skipconcat,False,prelu,0.0,add,sgd,0.01,199,,,136086.0,0.0185,0.0013,0.1896,0.0101,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,32,3,4,2,skipconcat,False,prelu,0.3,add,sgd,0.01,199,,,136086.0,0.0197,0.0032,0.1896,0.0101,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,32,3,4,2,skipconcat,False,prelu,0.6,add,sgd,0.01,199,,,136086.0,0.0156,0.0005,0.1896,0.0101,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,32,3,8,2,skipsum,False,prelu,0.0,add,adam,0.001,99,0.4066,0.0123,133749.0,0.0195,0.0032,0.8153,0.0122,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,32,3,8,2,skipsum,False,prelu,0.3,add,adam,0.001,99,0.6562,0.0061,133749.0,0.0234,0.0025,0.6879,0.0141,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,32,3,8,2,skipsum,False,prelu,0.6,add,adam,0.001,99,0.8795,0.0812,133749.0,0.025,0.0009,0.5817,0.018,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,64,1,6,1,skipconcat,True,relu,0.0,mean,sgd,0.001,99,1.5867,0.0012,135806.0,0.0255,0.0066,0.2467,0.0141,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,64,1,6,1,skipconcat,True,relu,0.3,mean,sgd,0.001,99,0.7221,0.067,135806.0,0.0243,0.0035,0.6487,0.0306,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,64,1,6,1,skipconcat,True,relu,0.6,mean,sgd,0.001,99,0.7546,0.0681,135806.0,0.0247,0.0018,0.634,0.0509,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,64,3,2,1,stack,False,swish,0.0,max,adam,0.01,199,1.6086,0.0012,134850.0,0.0429,0.0017,0.2026,0.0023,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,64,3,2,1,stack,False,swish,0.3,max,adam,0.01,199,0.8126,0.0222,134850.0,0.0168,0.0012,0.634,0.0061,,,,,,,,
drop,nx,scalefree,graph,True,node_const,graph_path_len,64,3,2,1,stack,False,swish,0.6,max,adam,0.01,199,0.8044,0.0514,134850.0,0.0402,0.0054,0.6127,0.0422,,,,,,,,
drop,nx,scalefree,graph,True,node_onehot,graph_path_len,16,2,6,1,skipconcat,False,prelu,0.0,max,adam,0.1,99,1.2964,0.4384,138066.0,0.0167,0.0034,0.3775,0.2288,,,,,,,,
drop,nx,scalefree,graph,True,node_onehot,graph_path_len,16,2,6,1,skipconcat,False,prelu,0.3,max,adam,0.1,99,0.7822,0.0127,138066.0,0.0207,0.0029,0.6242,0.0267,,,,,,,,
drop,nx,scalefree,graph,True,node_onehot,graph_path_len,16,2,6,1,skipconcat,False,prelu,0.6,max,adam,0.1,99,0.7098,0.0429,138066.0,0.0207,0.0043,0.6373,0.0342,,,,,,,,
drop,nx,scalefree,graph,True,node_onehot,graph_path_len,32,1,6,3,stack,False,prelu,0.0,max,sgd,0.001,99,1.6072,0.0013,134278.0,0.0193,0.0018,0.2157,0.0069,,,,,,,,
drop,nx,scalefree,graph,True,node_onehot,graph_path_len,32,1,6,3,stack,False,prelu,0.3,max,sgd,0.001,99,1.2083,0.0933,134278.0,0.0184,0.0013,0.384,0.0544,,,,,,,,
drop,nx,scalefree,graph,True,node_onehot,graph_path_len,32,1,6,3,stack,False,prelu,0.6,max,sgd,0.001,99,1.6026,0.0112,134278.0,0.0228,0.0023,0.232,0.0416,,,,,,,,
drop,nx,scalefree,graph,True,node_onehot,graph_path_len,32,3,4,2,skipsum,True,swish,0.0,mean,adam,0.001,99,0.0126,0.0009,133829.0,0.0208,0.0012,1.0,0.0,,,,,,,,
drop,nx,scalefree,graph,True,node_onehot,graph_path_len,32,3,4,2,skipsum,True,swish,0.3,mean,adam,0.001,99,0.6647,0.0544,133829.0,0.0236,0.0027,0.6814,0.024,,,,,,,,
drop,nx,scalefree,graph,True,node_onehot,graph_path_len,32,3,4,2,skipsum,True,swish,0.6,mean,adam,0.001,99,0.8776,0.0524,133829.0,0.0222,0.0015,0.6029,0.0313,,,,,,,,
drop,nx,scalefree,graph,True,node_onehot,graph_path_len,32,3,8,3,skipsum,True,swish,0.0,max,sgd,0.1,399,0.0035,0.0037,134165.0,0.027,0.0005,1.0,0.0,,,,,,,,
